Index	GT Class	Pred Class	Path	Path Probs	Num Nodes Explored	Node Backtracks
1990	4	4	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 1.0, 1.0, 1.0]	4	{}
1991	1	1	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
1992	6	6	['n00003553', 'n01471682']	[1.0, 1.0]	2	{}
1993	3	3	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 0.9976, 0.999, 0.9998]	4	{}
1994	8	8	['n00003553', 'n03575240', 'n03125870']	[0.9999, 0.9937, 0.9951]	3	{}
1995	2	2	['n00003553', 'n01471682']	[1.0, 1.0]	2	{}
1996	3	3	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 1.0, 1.0, 0.9999]	4	{}
1997	9	9	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
1998	8	8	['n00003553', 'n03575240', 'n03125870']	[1.0, 1.0, 0.995]	3	{}
1999	5	5	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 1.0, 1.0, 1.0]	4	{}
2000	1	1	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
2001	5	5	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 0.9998, 1.0, 0.9095]	4	{}
2002	4	4	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 1.0, 1.0, 1.0]	4	{}
2003	5	5	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 1.0, 1.0, 1.0]	4	{}
2004	7	7	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 1.0, 1.0, 1.0]	4	{}
2005	5	5	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 1.0, 1.0, 1.0]	4	{}
2006	7	7	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 0.9996, 0.9999, 1.0]	4	{}
2007	8	8	['n00003553', 'n03575240', 'n03125870']	[1.0, 1.0, 0.9999]	3	{}
2008	9	9	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
2009	1	1	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
2010	7	2	['n00003553', 'n01471682']	[1.0, 0.022]	5	{'n02075296': 1, 'n02370806': 1, 'n01886756': 1}
2011	2	2	['n00003553', 'n01471682']	[1.0, 1.0]	2	{}
2012	5	5	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 1.0, 1.0, 1.0]	4	{}
2013	6	6	['n00003553', 'n01471682']	[1.0, 1.0]	2	{}
2014	8	8	['n00003553', 'n03575240', 'n03125870']	[1.0, 1.0, 1.0]	3	{}
2015	4	4	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 1.0, 1.0, 1.0]	4	{}
2016	6	6	['n00003553', 'n01471682']	[1.0, 0.9999]	2	{}
2017	5	5	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 1.0, 1.0, 1.0]	4	{}
2018	3	2	['n00003553', 'n01471682']	[0.9997, 0.9715]	2	{}
2019	9	9	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 0.9994]	3	{}
2020	9	9	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
2021	8	8	['n00003553', 'n03575240', 'n03125870']	[1.0, 1.0, 0.9998]	3	{}
2022	5	5	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 1.0, 1.0, 0.9998]	4	{}
2023	5	5	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 1.0, 1.0, 0.9982]	4	{}
2024	6	6	['n00003553', 'n01471682']	[1.0, 1.0]	2	{}
2025	4	4	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 1.0, 1.0, 1.0]	4	{}
2026	5	5	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 1.0, 1.0, 1.0]	4	{}
2027	9	9	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
2028	7	7	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 1.0, 1.0, 1.0]	4	{}
2029	3	3	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 1.0, 1.0, 0.9919]	4	{}
2030	4	4	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 1.0, 1.0, 1.0]	4	{}
2031	1	1	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
2032	4	2	['n00003553', 'n01471682']	[1.0, 0.6323]	2	{}
2033	2	2	['n00003553', 'n01471682']	[1.0, 0.583]	2	{}
2034	3	4	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 0.9958, 0.9753, 0.9629]	4	{}
2035	6	6	['n00003553', 'n01471682']	[1.0, 0.9956]	2	{}
2036	5	3	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 1.0, 1.0, 0.9979]	4	{}
2037	5	5	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 1.0, 1.0, 1.0]	4	{}
2038	2	2	['n00003553', 'n01471682']	[1.0, 1.0]	2	{}
2039	8	8	['n00003553', 'n03575240', 'n03125870']	[1.0, 1.0, 1.0]	3	{}
2040	0	0	['n00003553', 'n03575240', 'n03125870']	[1.0, 1.0, 1.0]	3	{}
2041	0	0	['n00003553', 'n03575240', 'n03125870']	[1.0, 1.0, 1.0]	3	{}
2042	1	1	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
2043	8	8	['n00003553', 'n03575240', 'n03125870']	[1.0, 1.0, 1.0]	3	{}
2044	3	3	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 1.0, 1.0, 0.9794]	4	{}
2045	1	1	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
2046	3	3	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 0.9997, 0.9988, 0.6341]	4	{}
2047	5	5	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 1.0, 1.0, 1.0]	4	{}
2048	8	8	['n00003553', 'n03575240', 'n03125870']	[1.0, 1.0, 1.0]	3	{}
2049	3	3	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 1.0, 1.0, 1.0]	4	{}
2050	8	8	['n00003553', 'n03575240', 'n03125870']	[1.0, 1.0, 1.0]	3	{}
2051	5	5	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 1.0, 1.0, 1.0]	4	{}
2052	8	8	['n00003553', 'n03575240', 'n03125870']	[1.0, 1.0, 1.0]	3	{}
2053	6	6	['n00003553', 'n01471682']	[1.0, 1.0]	2	{}
2054	3	3	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 1.0, 1.0, 1.0]	4	{}
2055	5	5	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 1.0, 1.0, 1.0]	4	{}
2056	5	5	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 1.0, 1.0, 1.0]	4	{}
2057	5	5	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 1.0, 1.0, 1.0]	4	{}
2058	0	0	['n00003553', 'n03575240', 'n03125870']	[1.0, 1.0, 0.9997]	3	{}
2059	9	8	['n00003553', 'n03575240', 'n03125870']	[1.0, 0.9268, 0.9915]	3	{}
2060	5	5	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 1.0, 1.0, 1.0]	4	{}
2061	5	5	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 0.9994, 0.9994, 0.9949]	4	{}
2062	7	7	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 1.0, 1.0, 1.0]	4	{}
2063	1	1	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
2064	8	8	['n00003553', 'n03575240', 'n03125870']	[1.0, 1.0, 1.0]	3	{}
2065	2	2	['n00003553', 'n01471682']	[1.0, 0.8694]	2	{}
2066	2	2	['n00003553', 'n01471682']	[1.0, 0.9918]	2	{}
2067	7	7	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[0.9999, 1.0, 1.0, 0.9862]	4	{}
2068	3	3	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 1.0, 1.0, 1.0]	4	{}
2069	4	4	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[0.9999, 0.9999, 1.0, 0.9989]	4	{}
2070	2	2	['n00003553', 'n01471682']	[1.0, 1.0]	2	{}
2071	9	9	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
2072	6	6	['n00003553', 'n01471682']	[1.0, 1.0]	2	{}
2073	2	2	['n00003553', 'n01471682']	[1.0, 1.0]	2	{}
2074	2	2	['n00003553', 'n01471682']	[1.0, 1.0]	2	{}
2075	4	4	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 0.9656, 0.9999, 1.0]	4	{}
2076	3	3	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 1.0, 1.0, 0.9989]	4	{}
2077	0	0	['n00003553', 'n03575240', 'n03125870']	[1.0, 1.0, 1.0]	3	{}
2078	2	6	['n00003553', 'n01471682']	[0.9998, 0.999]	2	{}
2079	0	0	['n00003553', 'n03575240', 'n03125870']	[1.0, 1.0, 1.0]	3	{}
2080	1	1	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 0.9922]	3	{}
2081	3	3	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 0.9999, 1.0, 1.0]	4	{}
2082	2	2	['n00003553', 'n01471682']	[1.0, 1.0]	2	{}
2083	2	2	['n00003553', 'n01471682']	[1.0, 0.9724]	2	{}
2084	7	7	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 1.0, 1.0, 1.0]	4	{}
2085	0	0	['n00003553', 'n03575240', 'n03125870']	[0.9964, 0.9986, 0.9064]	3	{}
2086	1	1	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
2087	0	0	['n00003553', 'n03575240', 'n03125870']	[0.9984, 0.9993, 0.9998]	3	{}
2088	7	7	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 1.0, 1.0, 0.9984]	4	{}
2089	7	7	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 1.0, 1.0, 1.0]	4	{}
2090	2	2	['n00003553', 'n01471682']	[0.9995, 0.9994]	2	{}
2091	0	0	['n00003553', 'n03575240', 'n03125870']	[0.6638, 0.7795, 0.8628]	3	{}
2092	1	1	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
2093	6	6	['n00003553', 'n01471682']	[1.0, 1.0]	2	{}
2094	5	5	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 1.0, 1.0, 1.0]	4	{}
2095	0	0	['n00003553', 'n03575240', 'n03125870']	[0.9996, 0.9998, 1.0]	3	{}
2096	2	2	['n00003553', 'n01471682']	[0.9955, 0.9998]	2	{}
2097	2	2	['n00003553', 'n01471682']	[1.0, 1.0]	2	{}
2098	0	0	['n00003553', 'n03575240', 'n03125870']	[1.0, 1.0, 1.0]	3	{}
2099	1	1	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
2100	2	2	['n00003553', 'n01471682']	[1.0, 1.0]	2	{}
2101	6	6	['n00003553', 'n01471682']	[1.0, 0.9997]	2	{}
2102	0	0	['n00003553', 'n03575240', 'n03125870']	[1.0, 1.0, 1.0]	3	{}
2103	1	1	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 0.9999]	3	{}
2104	6	6	['n00003553', 'n01471682']	[1.0, 1.0]	2	{}
2105	6	6	['n00003553', 'n01471682']	[1.0, 1.0]	2	{}
2106	5	5	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 1.0, 1.0, 1.0]	4	{}
2107	3	3	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 1.0, 1.0, 1.0]	4	{}
2108	4	4	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 1.0, 0.5904, 0.8719]	4	{}
2109	0	0	['n00003553', 'n03575240', 'n03125870']	[1.0, 1.0, 1.0]	3	{}
2110	0	0	['n00003553', 'n03575240', 'n03125870']	[1.0, 1.0, 1.0]	3	{}
2111	9	9	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 0.7557]	3	{}
2112	1	1	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
2113	0	0	['n00003553', 'n03575240', 'n03125870']	[1.0, 1.0, 1.0]	3	{}
2114	2	2	['n00003553', 'n01471682']	[1.0, 0.9992]	2	{}
2115	5	5	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 1.0, 1.0, 1.0]	4	{}
2116	9	9	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
2117	7	7	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 1.0, 1.0, 1.0]	4	{}
2118	8	8	['n00003553', 'n03575240', 'n03125870']	[1.0, 1.0, 1.0]	3	{}
2119	6	6	['n00003553', 'n01471682']	[1.0, 1.0]	2	{}
2120	4	4	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[0.9926, 0.995, 0.9989, 0.9995]	4	{}
2121	6	6	['n00003553', 'n01471682']	[1.0, 1.0]	2	{}
2122	0	0	['n00003553', 'n03575240', 'n03125870']	[1.0, 1.0, 1.0]	3	{}
2123	2	2	['n00003553', 'n01471682']	[1.0, 1.0]	2	{}
2124	0	0	['n00003553', 'n03575240', 'n03125870']	[1.0, 1.0, 1.0]	3	{}
2125	1	1	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
2126	9	9	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
2127	2	2	['n00003553', 'n01471682']	[1.0, 0.9933]	2	{}
2128	4	6	['n00003553', 'n01471682']	[1.0, 0.9704]	2	{}
2129	9	9	['n00003553', 'n03575240', 'n03791235']	[0.9999, 0.99, 0.998]	3	{}
2130	0	0	['n00003553', 'n03575240', 'n03125870']	[0.9864, 0.9932, 0.9972]	3	{}
2131	7	7	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 1.0, 1.0, 1.0]	4	{}
2132	2	2	['n00003553', 'n01471682']	[1.0, 1.0]	2	{}
2133	3	3	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 1.0, 1.0, 1.0]	4	{}
2134	4	4	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 1.0, 1.0, 1.0]	4	{}
2135	8	8	['n00003553', 'n03575240', 'n03125870']	[1.0, 1.0, 1.0]	3	{}
2136	0	0	['n00003553', 'n03575240', 'n03125870']	[0.9999, 0.9919, 0.9936]	3	{}
2137	2	2	['n00003553', 'n01471682']	[1.0, 1.0]	2	{}
2138	6	6	['n00003553', 'n01471682']	[1.0, 1.0]	2	{}
2139	8	8	['n00003553', 'n03575240', 'n03125870']	[1.0, 1.0, 1.0]	3	{}
2140	9	9	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
2141	7	5	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 1.0, 0.7637, 0.9686]	4	{}
2142	1	1	['n00003553', 'n03575240', 'n03791235']	[1.0, 0.9953, 0.9989]	3	{}
2143	9	9	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
2144	3	3	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 1.0, 1.0, 1.0]	4	{}
2145	7	7	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 1.0, 1.0, 0.9991]	4	{}
2146	2	2	['n00003553', 'n01471682']	[1.0, 1.0]	2	{}
2147	7	7	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 1.0, 1.0, 1.0]	4	{}
2148	9	9	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
2149	6	6	['n00003553', 'n01471682']	[1.0, 1.0]	2	{}
2150	9	9	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
2151	5	5	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 1.0, 1.0, 0.969]	4	{}
2152	7	7	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 1.0, 1.0, 1.0]	4	{}
2153	8	8	['n00003553', 'n03575240', 'n03125870']	[1.0, 1.0, 1.0]	3	{}
2154	5	5	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[0.9992, 0.9996, 0.9999, 1.0]	4	{}
2155	9	9	['n00003553', 'n03575240', 'n03791235']	[1.0, 0.987, 0.9991]	3	{}
2156	8	8	['n00003553', 'n03575240', 'n03125870']	[1.0, 1.0, 1.0]	3	{}
2157	3	3	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 1.0, 1.0, 0.9999]	4	{}
2158	9	9	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
2159	8	8	['n00003553', 'n03575240', 'n03125870']	[0.9987, 0.9973, 0.9961]	3	{}
2160	0	0	['n00003553', 'n03575240', 'n03125870']	[1.0, 1.0, 1.0]	3	{}
2161	5	5	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 1.0, 1.0, 0.9996]	4	{}
2162	5	5	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 1.0, 1.0, 1.0]	4	{}
2163	7	7	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 0.9998, 1.0, 1.0]	4	{}
2164	1	1	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
2165	2	7	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[0.9112, 0.9151, 0.9804, 0.9966]	4	{}
2166	0	0	['n00003553', 'n03575240', 'n03125870']	[0.6488, 0.8622, 0.9526]	3	{}
2167	7	7	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 1.0, 0.9996, 1.0]	4	{}
2168	5	5	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 1.0, 1.0, 1.0]	4	{}
2169	8	8	['n00003553', 'n03575240', 'n03125870']	[1.0, 1.0, 1.0]	3	{}
2170	2	2	['n00003553', 'n01471682']	[1.0, 1.0]	2	{}
2171	2	2	['n00003553', 'n01471682']	[1.0, 1.0]	2	{}
2172	5	2	['n00003553', 'n01471682']	[1.0, 0.7924]	2	{}
2173	3	3	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 1.0, 1.0, 1.0]	4	{}
2174	9	1	['n00003553', 'n03575240', 'n03791235']	[1.0, 0.9982, 0.9812]	3	{}
2175	3	3	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 0.9983, 0.9986, 0.9954]	4	{}
2176	1	1	['n00003553', 'n03575240', 'n03791235']	[1.0, 0.9988, 0.9936]	3	{}
2177	9	9	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 0.9999]	3	{}
2178	3	3	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 1.0, 1.0, 0.9999]	4	{}
2179	1	1	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
2180	4	4	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 1.0, 1.0, 1.0]	4	{}
2181	3	3	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[0.993, 0.9995, 0.999, 0.9993]	4	{}
2182	4	4	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 1.0, 1.0, 1.0]	4	{}
2183	4	4	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 1.0, 1.0, 1.0]	4	{}
2184	9	9	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
2185	0	0	['n00003553', 'n03575240', 'n03125870']	[1.0, 1.0, 1.0]	3	{}
2186	9	9	['n00003553', 'n03575240', 'n03791235']	[0.9993, 0.9996, 0.665]	3	{}
2187	5	3	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 0.9997, 1.0, 0.9963]	4	{}
2188	9	9	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
2189	2	2	['n00003553', 'n01471682']	[1.0, 1.0]	2	{}
2190	9	9	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 0.9998]	3	{}
2191	4	4	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[0.9999, 1.0, 1.0, 1.0]	4	{}
2192	0	0	['n00003553', 'n03575240', 'n03125870']	[1.0, 1.0, 1.0]	3	{}
2193	2	2	['n00003553', 'n01471682']	[0.9999, 1.0]	2	{}
2194	8	8	['n00003553', 'n03575240', 'n03125870']	[1.0, 1.0, 1.0]	3	{}
2195	4	4	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 0.9998, 0.9999, 1.0]	4	{}
2196	8	8	['n00003553', 'n03575240', 'n03125870']	[1.0, 1.0, 1.0]	3	{}
2197	6	6	['n00003553', 'n01471682']	[1.0, 1.0]	2	{}
2198	8	8	['n00003553', 'n03575240', 'n03125870']	[1.0, 1.0, 1.0]	3	{}
2199	2	2	['n00003553', 'n01471682']	[1.0, 1.0]	2	{}
2200	0	0	['n00003553', 'n03575240', 'n03125870']	[0.9994, 0.9998, 0.9999]	3	{}
2201	5	5	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 1.0, 1.0, 1.0]	4	{}
2202	9	9	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
2203	6	6	['n00003553', 'n01471682']	[1.0, 1.0]	2	{}
2204	9	9	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
2205	5	3	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 1.0, 1.0, 0.9999]	4	{}
2206	1	1	['n00003553', 'n03575240', 'n03791235']	[1.0, 0.9997, 0.9995]	3	{}
2207	3	3	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 0.9993, 0.9998, 0.9996]	4	{}
2208	4	4	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 1.0, 1.0, 1.0]	4	{}
2209	4	4	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 1.0, 1.0, 1.0]	4	{}
2210	2	2	['n00003553', 'n01471682']	[1.0, 1.0]	2	{}
2211	7	7	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 1.0, 1.0, 1.0]	4	{}
2212	2	2	['n00003553', 'n01471682']	[1.0, 1.0]	2	{}
2213	4	2	['n00003553', 'n01471682']	[1.0, 0.0022]	5	{'n02075296': 1, 'n02370806': 1, 'n01886756': 1}
2214	4	4	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 0.9887, 0.9992, 0.9967]	4	{}
2215	0	0	['n00003553', 'n03575240', 'n03125870']	[1.0, 1.0, 1.0]	3	{}
2216	2	3	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 0.6301, 0.9452, 0.4112]	4	{}
2217	8	8	['n00003553', 'n03575240', 'n03125870']	[1.0, 1.0, 1.0]	3	{}
2218	4	4	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 1.0, 1.0, 1.0]	4	{}
2219	5	5	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 0.9999, 1.0, 1.0]	4	{}
2220	1	1	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
2221	2	2	['n00003553', 'n01471682']	[1.0, 1.0]	2	{}
2222	6	6	['n00003553', 'n01471682']	[1.0, 1.0]	2	{}
2223	8	8	['n00003553', 'n03575240', 'n03125870']	[1.0, 1.0, 1.0]	3	{}
2224	1	1	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
2225	7	7	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 1.0, 1.0, 1.0]	4	{}
2226	2	6	['n00003553', 'n01471682']	[1.0, 0.9991]	2	{}
2227	8	8	['n00003553', 'n03575240', 'n03125870']	[1.0, 1.0, 1.0]	3	{}
2228	7	7	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 1.0, 1.0, 1.0]	4	{}
2229	4	4	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 1.0, 1.0, 1.0]	4	{}
2230	3	3	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 1.0, 1.0, 1.0]	4	{}
2231	3	3	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 1.0, 1.0, 0.9951]	4	{}
2232	0	3	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[0.9978, 0.9997, 0.9994, 0.9968]	4	{}
2233	3	3	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 0.9998, 0.9992, 0.9977]	4	{}
2234	7	7	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 1.0, 1.0, 1.0]	4	{}
2235	2	2	['n00003553', 'n01471682']	[1.0, 1.0]	2	{}
2236	5	5	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[0.9978, 0.9987, 0.9999, 1.0]	4	{}
2237	6	6	['n00003553', 'n01471682']	[1.0, 1.0]	2	{}
2238	1	1	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
2239	7	7	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 1.0, 1.0, 1.0]	4	{}
2240	9	9	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 0.9976]	3	{}
2241	0	0	['n00003553', 'n03575240', 'n03125870']	[1.0, 1.0, 1.0]	3	{}
2242	2	6	['n00003553', 'n01471682']	[1.0, 0.9255]	2	{}
2243	3	3	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[0.9833, 0.9973, 0.99, 0.8054]	4	{}
2244	9	9	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
2245	8	8	['n00003553', 'n03575240', 'n03125870']	[1.0, 1.0, 0.9999]	3	{}
2246	9	9	['n00003553', 'n03575240', 'n03791235']	[1.0, 0.9998, 0.9968]	3	{}
2247	5	5	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 1.0, 1.0, 1.0]	4	{}
2248	0	0	['n00003553', 'n03575240', 'n03125870']	[1.0, 1.0, 0.9997]	3	{}
2249	0	0	['n00003553', 'n03575240', 'n03125870']	[1.0, 1.0, 1.0]	3	{}
2250	7	7	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[0.9999, 1.0, 1.0, 1.0]	4	{}
2251	6	6	['n00003553', 'n01471682']	[0.9997, 0.874]	2	{}
2252	3	3	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 1.0, 1.0, 1.0]	4	{}
2253	3	3	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 1.0, 1.0, 0.9999]	4	{}
2254	8	8	['n00003553', 'n03575240', 'n03125870']	[1.0, 1.0, 1.0]	3	{}
2255	1	1	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
2256	4	4	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 1.0, 1.0, 1.0]	4	{}
2257	0	0	['n00003553', 'n03575240', 'n03125870']	[1.0, 1.0, 1.0]	3	{}
2258	1	1	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
