Index	GT Class	Pred Class	Path	Path Probs	Num Nodes Explored	Node Backtracks
700	77	77	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01905661']	[1.0, 0.6498, 0.981, 0.9619, 0.9939, 0.5929, 0.9975]	7	{}
701	88	42	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01471682', 'n01861778', 'n01886756', 'n02075296', 'n02127808']	[1.0, 0.9996, 0.9996, 0.9994, 0.9999, 0.9925, 0.9988, 0.9987, 0.9901, 0.9356, 0.8482]	11	{}
702	42	4	['n00001740', 'n00001930', 'n00020827']	[1.0, 0.9539, 0.9601]	3	{}
703	10	71	['n00001740', 'n00001930']	[1.0, 0.0001]	8	{'n00004475': 1, 'n07705931': 1, 'n00021939': 1, 'n00003553': 1, 'n00002684': 1, 'n00020827': 1}
704	65	65	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01471682', 'n01861778', 'n01886756']	[1.0, 1.0, 1.0, 1.0, 1.0, 0.9372, 0.9922, 0.981, 0.304]	10	{'n02075296': 1}
705	26	51	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475']	[1.0, 0.9948, 0.9966, 0.9969, 0.8111]	5	{}
706	31	31	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01471682', 'n01861778', 'n01886756']	[1.0, 0.9992, 0.9975, 0.9993, 0.9995, 0.9993, 0.9999, 0.997, 0.9258]	9	{}
707	85	25	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00021939', 'n03575240', 'n03405725', 'n04161981']	[1.0, 0.9091, 0.9828, 0.9801, 0.5712, 0.6547, 0.9624, 0.9935]	8	{}
708	78	45	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01905661', 'n01767661', 'n01976146']	[0.9997, 0.9998, 0.9997, 0.9995, 1.0, 0.9864, 0.9931, 0.9915, 0.9318]	9	{}
709	29	-1	['n00001740']	[]	15	{'n02394477': 1, 'n01886756': 1, 'n01861778': 1, 'n01661091': 1, 'n01471682': 1, 'n00015388': 1, 'n13083586': 1, 'n00004475': 1, 'n00021939': 1, 'n00003553': 1, 'n00002684': 1, 'n00007846': 1, 'n00001930': 1, 'n00002137': 1}
710	32	32	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01471682', 'n02512053', 'n02552171']	[1.0, 0.9909, 0.996, 0.9982, 0.9995, 0.9879, 0.9308, 0.9941, 0.9879]	9	{}
711	81	81	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00021939', 'n03575240', 'n03094503', 'n04576211', 'n04170037']	[1.0, 0.9999, 0.9996, 0.9999, 0.9833, 0.8544, 0.976, 0.9779, 0.9926]	9	{}
712	97	97	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01471682', 'n01861778', 'n01886756', 'n02075296', 'n02083346']	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9903, 1.0, 1.0]	11	{}
713	1	1	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01471682', 'n02512053']	[1.0, 0.9984, 0.9974, 0.9971, 0.9986, 0.9985, 0.9998, 0.9999]	8	{}
714	82	82	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n13083586', 'n11669921']	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]	7	{}
715	0	0	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n07705931']	[1.0, 1.0, 1.0, 1.0, 0.8246]	5	{}
716	21	4	['n00001740', 'n00001930', 'n00020827']	[0.929, 0.8582, 0.9036]	3	{}
717	15	31	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01471682', 'n01861778', 'n01886756']	[1.0, 0.9974, 0.9755, 0.9933, 0.9954, 0.9965, 0.9907, 0.9775, 0.9073]	9	{}
718	56	56	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n13083586', 'n13103136', 'n13104059']	[0.9991, 0.9951, 0.9951, 0.9901, 0.9983, 0.9997, 0.9999, 0.6481]	8	{}
719	57	57	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n07705931']	[1.0, 1.0, 1.0, 1.0, 1.0]	5	{}
720	97	64	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01471682', 'n01861778', 'n01874434']	[1.0, 0.9858, 0.9954, 0.9971, 0.9976, 0.9985, 0.9997, 1.0, 1.0]	9	{}
721	76	76	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00021939', 'n04341686', 'n02913152']	[0.9998, 0.9983, 0.9949, 0.9998, 1.0, 1.0, 1.0]	7	{}
722	60	23	['n00001740', 'n00001930']	[1.0, 0.5256]	2	{}
723	87	40	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00021939', 'n03575240', 'n03183080']	[1.0, 0.9969, 0.9998, 1.0, 1.0, 0.022, 0.9687]	9	{'n04161981': 1, 'n03405725': 1}
724	46	11	['n00001740', 'n00001930', 'n00007846']	[1.0, 1.0, 0.5869]	3	{}
725	1	1	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01471682', 'n02512053']	[1.0, 0.9999, 1.0, 1.0, 1.0, 0.9997, 1.0, 0.9998]	8	{}
726	61	61	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00021939']	[1.0, 1.0, 1.0, 1.0, 1.0]	5	{}
727	75	75	['n00001740', 'n00002137']	[1.0, 1.0]	2	{}
728	62	62	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n13083586', 'n11669921']	[1.0, 1.0, 1.0, 1.0, 1.0, 0.9999, 1.0]	7	{}
729	21	21	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01471682', 'n01861778', 'n01886756']	[1.0, 1.0, 0.9996, 0.9999, 0.9996, 0.9639, 0.9994, 0.9977, 0.9996]	9	{}
730	61	61	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00021939']	[1.0, 0.9999, 1.0, 0.9898, 0.9866]	5	{}
731	78	-1	['n00001740']	[]	13	{'n01905661': 1, 'n01471682': 1, 'n00015388': 1, 'n00004475': 1, 'n00021939': 1, 'n07705931': 1, 'n00003553': 1, 'n00002684': 1, 'n00007846': 1, 'n00020827': 1, 'n00001930': 1, 'n00002137': 1}
732	90	90	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00021939', 'n03575240', 'n03100490', 'n04019101']	[0.9999, 0.9999, 1.0, 1.0, 0.9999, 0.9869, 0.9974, 0.9999]	8	{}
733	68	68	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00021939']	[1.0, 1.0, 1.0, 1.0, 0.9988]	5	{}
734	94	94	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00021939', 'n03575240', 'n03405725']	[1.0, 1.0, 1.0, 0.9994, 0.9983, 1.0, 1.0]	7	{}
735	88	88	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01471682', 'n01861778', 'n01886756', 'n02075296', 'n02127808']	[1.0, 1.0, 1.0, 1.0, 1.0, 0.9999, 1.0, 1.0, 1.0, 1.0, 0.9997]	11	{}
736	95	71	['n00001740', 'n00001930']	[1.0, 0.8004]	2	{}
737	3	19	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01471682', 'n01861778', 'n01886756', 'n02394477']	[1.0, 0.6136, 0.9107, 0.8464, 0.9863, 0.9956, 0.9986, 0.9993, 0.882, 0.991]	10	{}
738	83	83	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n13083586', 'n13103136', 'n13112664']	[1.0, 1.0, 0.9998, 0.73, 0.9969, 0.9997, 1.0, 1.0]	8	{}
739	32	50	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01471682', 'n01861778', 'n01886756', 'n02329401']	[1.0, 0.9969, 0.9946, 0.9939, 0.9873, 0.9933, 0.8562, 0.9279, 0.7267, 0.8354]	10	{}
740	93	93	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01471682', 'n01661091']	[1.0, 0.9747, 0.7607, 0.8859, 0.9484, 0.972, 0.9854, 0.9981]	8	{}
741	77	77	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01905661']	[1.0, 0.9947, 0.9479, 0.8353, 0.505, 0.4994, 0.9937]	7	{}
742	38	31	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01471682', 'n01861778', 'n01886756']	[0.9998, 0.9779, 0.9152, 0.952, 0.9919, 0.9948, 0.2866, 0.4784, 0.6932]	11	{'n01661818': 1, 'n01661091': 1}
743	63	23	['n00001740', 'n00001930']	[1.0, 0.0004]	7	{'n00015388': 1, 'n00004475': 1, 'n00021939': 1, 'n00003553': 1, 'n00002684': 1}
744	61	61	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00021939']	[1.0, 1.0, 1.0, 0.9829, 0.9961]	5	{}
745	41	41	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00021939', 'n03575240']	[1.0, 0.9998, 0.9999, 0.9995, 0.9997, 1.0]	6	{}
746	88	88	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01471682', 'n01861778', 'n01886756', 'n02075296', 'n02127808']	[1.0, 1.0, 1.0, 0.9952, 0.9948, 0.9998, 1.0, 0.9999, 1.0, 1.0, 1.0]	11	{}
747	83	83	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n13083586', 'n13103136', 'n13112664']	[1.0, 1.0, 1.0, 0.9913, 0.9989, 0.9997, 1.0, 1.0]	8	{}
748	35	2	['n00001740', 'n00001930', 'n00007846']	[1.0, 1.0, 0.9963]	3	{}
749	82	82	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n13083586', 'n11669921']	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]	7	{}
750	50	44	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01471682', 'n01661091', 'n01661818']	[1.0, 0.9838, 0.9931, 0.9953, 0.9992, 0.9981, 0.9823, 0.9398, 0.7027]	9	{}
751	15	15	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01471682', 'n01861778', 'n01886756', 'n02394477']	[1.0, 1.0, 1.0, 0.3976, 0.8412, 0.9638, 0.9809, 0.9257, 0.9961, 0.9961]	11	{'n00021939': 1}
752	48	48	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00021939', 'n03575240', 'n03094503', 'n04576211', 'n04170037', 'n03791235']	[1.0, 1.0, 1.0, 1.0, 1.0, 0.9997, 1.0, 0.9997, 0.9997, 0.9999]	10	{}
753	25	-1	['n00001740']	[]	8	{'n00004475': 1, 'n00021939': 1, 'n00003553': 1, 'n00002684': 1, 'n00007846': 1, 'n00001930': 1, 'n00002137': 1}
754	4	4	['n00001740', 'n00001930', 'n00020827']	[0.9999, 0.9963, 0.9999]	3	{}
755	71	71	['n00001740', 'n00001930']	[1.0, 1.0]	2	{}
756	8	-1	['n00001740']	[]	10	{'n01471682': 1, 'n00015388': 1, 'n00004475': 1, 'n00021939': 1, 'n00003553': 1, 'n00002684': 1, 'n00007846': 1, 'n00001930': 1, 'n00002137': 1}
757	98	21	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01471682', 'n01861778', 'n01886756']	[1.0, 0.9615, 0.972, 0.9149, 0.8746, 0.8985, 0.6701, 0.6407, 0.4647]	9	{}
758	67	51	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475']	[1.0, 1.0, 1.0, 0.9986, 0.9934]	5	{}
759	7	7	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01905661', 'n01767661', 'n02159955']	[1.0, 0.9997, 1.0, 0.9998, 0.8832, 0.9999, 0.9999, 0.9996, 0.7951]	9	{}
760	85	41	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00021939', 'n03575240']	[1.0, 0.9973, 0.9957, 0.9835, 0.2587, 0.5906]	7	{'n04341686': 1}
761	25	94	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00021939', 'n03575240', 'n03405725']	[1.0, 1.0, 1.0, 0.9979, 0.8291, 0.9997, 0.6206]	7	{}
762	96	96	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n13083586', 'n13103136', 'n13104059']	[0.9771, 0.9545, 0.9977, 0.9991, 0.9993, 0.9998, 1.0, 0.9999]	8	{}
763	60	71	['n00001740', 'n00001930']	[0.9997, 0.9039]	2	{}
764	55	4	['n00001740', 'n00001930', 'n00020827']	[1.0, 0.8399, 0.7037]	3	{}
765	80	80	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01471682', 'n01861778', 'n01886756', 'n02329401']	[1.0, 1.0, 1.0, 1.0, 1.0, 0.9999, 0.9999, 0.9964, 0.9544, 1.0]	10	{}
766	13	-1	['n00001740']	[]	14	{'n04170037': 1, 'n04576211': 1, 'n03094503': 1, 'n03100490': 1, 'n03405725': 1, 'n03575240': 1, 'n00021939': 1, 'n00004475': 1, 'n00003553': 1, 'n00002684': 1, 'n00020827': 1, 'n00001930': 1, 'n00002137': 1}
767	90	90	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00021939', 'n03575240', 'n03100490', 'n04019101']	[1.0, 1.0, 0.9998, 0.9999, 0.9584, 0.995, 0.9997, 1.0]	8	{}
768	54	54	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n13083586', 'n11669921']	[1.0, 0.9999, 0.9991, 0.9999, 1.0, 1.0, 1.0]	7	{}
769	15	71	['n00001740', 'n00001930']	[1.0, 0.0003]	7	{'n00021939': 1, 'n00004475': 1, 'n00003553': 1, 'n00002684': 1, 'n00020827': 1}
770	76	76	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00021939', 'n04341686', 'n02913152']	[1.0, 0.9999, 1.0, 1.0, 0.9999, 1.0, 1.0]	7	{}
771	39	39	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00021939', 'n03575240', 'n03183080']	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]	7	{}
772	95	95	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01471682', 'n01861778', 'n01886756', 'n02062017']	[1.0, 0.9966, 0.9999, 0.9999, 0.9998, 1.0, 0.9999, 0.9999, 1.0, 1.0]	10	{}
773	24	24	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01905661', 'n01767661', 'n02159955']	[1.0, 0.9892, 0.9942, 0.999, 0.9997, 1.0, 1.0, 1.0, 1.0]	9	{}
774	7	7	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01905661', 'n01767661', 'n02159955']	[1.0, 0.9988, 0.9995, 0.9999, 0.9979, 0.9894, 0.9996, 0.9979, 1.0]	9	{}
775	64	64	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01471682', 'n01861778', 'n01874434']	[1.0, 0.9905, 0.9936, 0.9956, 0.9953, 0.9995, 0.9994, 1.0, 1.0]	9	{}
776	70	70	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n13083586', 'n13103136', 'n13112664']	[1.0, 1.0, 0.9997, 0.9989, 1.0, 0.9999, 0.9996, 0.9995]	8	{}
777	88	88	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01471682', 'n01861778', 'n01886756', 'n02075296', 'n02127808']	[1.0, 0.9989, 0.9994, 0.9998, 0.9999, 0.9829, 0.996, 0.9963, 0.9999, 1.0, 0.9933]	11	{}
778	81	13	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00021939', 'n03575240', 'n03100490', 'n04019101']	[1.0, 0.9999, 0.9999, 1.0, 0.9804, 0.5584, 0.9971, 0.9851]	8	{}
779	0	0	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n07705931']	[1.0, 1.0, 1.0, 1.0, 1.0]	5	{}
780	12	71	['n00001740', 'n00001930']	[1.0, 0.858]	2	{}
781	64	64	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01471682', 'n01861778', 'n01874434']	[1.0, 0.9994, 0.9998, 0.9996, 0.9993, 0.9992, 0.9996, 0.9998, 0.9999]	9	{}
782	31	-1	['n00001740']	[]	6	{'n00002684': 1, 'n00007846': 1, 'n00020827': 1, 'n00001930': 1, 'n00002137': 1}
783	79	79	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01905661', 'n01767661']	[1.0, 1.0, 0.9999, 0.9004, 0.8219, 0.9979, 0.9999, 1.0]	8	{}
784	86	86	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00021939', 'n03575240']	[1.0, 0.9999, 0.9998, 0.9997, 0.991, 0.978]	6	{}
785	60	71	['n00001740', 'n00001930']	[1.0, 0.5109]	2	{}
786	22	10	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00021939', 'n03575240', 'n03094503', 'n04531098']	[1.0, 1.0, 1.0, 1.0, 0.9201, 0.6855, 0.7288, 0.7834]	8	{}
787	38	72	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01471682', 'n01861778', 'n01886756', 'n02062017']	[1.0, 0.9963, 0.9998, 0.9994, 0.9998, 0.9547, 0.9574, 0.983, 0.6895, 0.6492]	10	{}
788	82	82	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n13083586', 'n11669921']	[1.0, 1.0, 1.0, 1.0, 1.0, 0.9992, 1.0]	7	{}
789	14	-1	['n00001740']	[]	12	{'n00007846': 1, 'n01661091': 1, 'n01861778': 1, 'n01471682': 1, 'n00015388': 1, 'n00004475': 1, 'n00003553': 1, 'n00002684': 1, 'n00020827': 1, 'n00001930': 1, 'n00002137': 1}
790	48	48	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00021939', 'n03575240', 'n03094503', 'n04576211', 'n04170037', 'n03791235']	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]	10	{}
791	33	33	['n00001740', 'n00002137']	[0.949, 0.8307]	2	{}
792	55	55	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01471682', 'n01861778', 'n01886756', 'n02075296']	[1.0, 0.9957, 0.9974, 0.9997, 0.9999, 1.0, 0.9995, 0.9995, 0.5987, 0.9996]	10	{}
793	53	53	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n07705931']	[1.0, 0.9996, 0.993, 0.8371, 0.9569]	5	{}
794	40	87	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00021939', 'n03575240']	[1.0, 0.9994, 0.9995, 0.9996, 0.9793, 0.3196]	7	{'n03405725': 1}
795	1	1	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01471682', 'n02512053']	[1.0, 0.9989, 0.9747, 0.7009, 0.8713, 0.9151, 0.9964, 1.0]	8	{}
796	58	13	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00021939', 'n03575240', 'n03100490', 'n04019101']	[1.0, 1.0, 1.0, 1.0, 0.9999, 0.9749, 0.9973, 0.9629]	8	{}
797	94	94	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00021939', 'n03575240', 'n03405725']	[1.0, 1.0, 1.0, 1.0, 0.9957, 0.9998, 0.9932]	7	{}
798	70	92	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n13083586']	[1.0, 1.0, 1.0, 0.9996, 0.9999, 0.9966]	6	{}
799	29	29	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01471682', 'n01661091', 'n01661818']	[1.0, 0.9995, 0.9996, 0.9385, 0.961, 0.9404, 0.8431, 0.647, 0.6828]	9	{}
800	86	57	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n07705931']	[1.0, 0.9874, 0.9987, 0.8647, 0.9871]	5	{}
801	23	23	['n00001740', 'n00001930']	[1.0, 1.0]	2	{}
802	46	46	['n00001740', 'n00001930', 'n00007846', 'n09605289']	[1.0, 0.9973, 0.9926, 0.9806]	4	{}
803	58	58	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00021939', 'n03575240', 'n03094503', 'n04576211', 'n04170037', 'n03791235']	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9998, 1.0]	10	{}
804	99	99	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01905661']	[1.0, 0.9998, 0.9991, 0.8189, 0.9935, 0.9991, 0.9996]	7	{}
805	78	78	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01471682', 'n01661091', 'n01661818']	[1.0, 0.9974, 0.9982, 0.9998, 0.9972, 0.9923, 0.9998, 1.0, 1.0]	9	{}
806	10	86	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00021939', 'n03575240']	[1.0, 1.0, 1.0, 0.9999, 0.9974, 1.0]	6	{}
807	53	53	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n07705931']	[1.0, 0.9999, 0.9932, 1.0, 1.0]	5	{}
808	37	37	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00021939', 'n04341686', 'n02913152']	[1.0, 1.0, 1.0, 1.0, 0.9972, 1.0, 1.0]	7	{}
809	97	97	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01471682', 'n01861778', 'n01886756', 'n02075296', 'n02083346']	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9999, 0.9468, 1.0, 0.9467]	11	{}
810	65	2	['n00001740', 'n00001930', 'n00007846']	[1.0, 0.7357, 0.4815]	3	{}
811	15	31	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01471682', 'n01861778', 'n01886756']	[1.0, 0.9893, 0.96, 0.9456, 0.9122, 0.9424, 0.8732, 0.6933, 0.3542]	9	{}
812	77	-1	['n00001740']	[]	5	{'n00002684': 1, 'n00020827': 1, 'n00001930': 1, 'n00002137': 1}
813	52	52	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n13083586', 'n13103136', 'n13104059']	[1.0, 1.0, 0.9998, 0.9697, 0.9993, 1.0, 1.0, 0.9998]	8	{}
814	63	4	['n00001740', 'n00001930', 'n00020827']	[1.0, 0.5839, 0.9233]	3	{}
815	32	67	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01471682', 'n02512053', 'n01482071']	[1.0, 0.9996, 0.9995, 0.9962, 0.9994, 0.9998, 0.9972, 0.9846, 0.9966]	9	{}
816	6	6	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01905661', 'n01767661', 'n02159955']	[1.0, 1.0, 1.0, 0.9999, 0.9984, 0.9966, 0.9997, 0.9998, 0.9994]	9	{}
817	36	36	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01471682', 'n01861778', 'n01886756', 'n02329401']	[1.0, 1.0, 0.9999, 0.9997, 0.9999, 1.0, 1.0, 1.0, 1.0, 1.0]	10	{}
818	6	45	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01905661', 'n01767661', 'n01976146']	[1.0, 0.9996, 0.9941, 0.9885, 0.9984, 0.474, 0.8129, 0.4358, 0.7469]	10	{'n01471682': 1}
819	7	7	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01905661', 'n01767661', 'n02159955']	[1.0, 0.9701, 0.9872, 0.9907, 0.9714, 1.0, 0.9999, 1.0, 0.9992]	9	{}
820	36	37	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00021939', 'n04341686', 'n02913152']	[1.0, 0.9994, 0.9946, 0.9999, 0.8201, 0.811, 0.6753]	7	{}
821	74	4	['n00001740', 'n00001930', 'n00020827']	[1.0, 0.8208, 0.8364]	3	{}
822	13	13	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00021939', 'n03575240', 'n03100490', 'n04019101']	[1.0, 1.0, 1.0, 1.0, 0.9641, 0.5526, 0.7265, 0.534]	8	{}
823	22	22	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00021939', 'n03575240', 'n03183080']	[1.0, 0.9952, 0.9977, 0.9989, 0.9953, 0.9999, 1.0]	7	{}
824	32	72	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01471682', 'n01861778', 'n01886756', 'n02062017']	[1.0, 0.9985, 0.9967, 0.9736, 0.9831, 0.9708, 0.6857, 0.841, 0.9834, 0.9379]	10	{}
825	54	61	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00021939']	[1.0, 0.9939, 0.9851, 0.9868, 0.9645]	5	{}
826	62	83	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n13083586', 'n13103136', 'n13112664']	[1.0, 1.0, 0.9998, 0.9997, 1.0, 0.4607, 0.8684, 0.8729]	8	{}
827	84	61	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00021939']	[1.0, 0.9988, 0.9984, 0.9938, 0.8918]	5	{}
828	57	57	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n07705931']	[1.0, 0.9985, 0.9986, 0.8471, 0.9236]	5	{}
829	25	40	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00021939', 'n03575240', 'n03183080']	[1.0, 0.9857, 0.978, 0.9985, 0.9956, 0.0631, 0.8592]	10	{'n04531098': 1, 'n03094503': 1, 'n03405725': 1}
830	11	11	['n00001740', 'n00001930', 'n00007846']	[1.0, 1.0, 1.0]	3	{}
831	62	62	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n13083586', 'n11669921']	[1.0, 1.0, 1.0, 0.9037, 0.9845, 0.9999, 0.8516]	7	{}
832	85	-1	['n00001740']	[]	8	{'n00004475': 1, 'n00021939': 1, 'n00003553': 1, 'n00002684': 1, 'n00020827': 1, 'n00001930': 1, 'n00002137': 1}
833	31	31	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01471682', 'n01861778', 'n01886756']	[1.0, 0.9991, 0.9796, 0.9969, 0.9999, 0.9997, 0.9997, 0.9994, 0.8533]	9	{}
834	26	26	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01905661', 'n01767661', 'n01976146']	[1.0, 1.0, 1.0, 0.9613, 0.9996, 1.0, 1.0, 1.0, 0.9999]	9	{}
835	16	16	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00021939', 'n03575240', 'n03094503']	[1.0, 0.9825, 0.8216, 0.9859, 0.8873, 0.3626, 0.8643]	7	{}
836	96	33	['n00001740', 'n00002137']	[0.1513, 0.6511]	5	{'n00003553': 1, 'n00002684': 1, 'n00001930': 1}
837	71	71	['n00001740', 'n00001930']	[1.0, 0.9993]	2	{}
